GEO_CODE,GEO_NAME,MEAN_AGE
4715017,"Vonda, T",35.1
4715018,"Aberdeen No. 373, RM",35.9
4715019,"Aberdeen, T",34
4715026,"Laird No. 404, RM",33.6
4715027,"Hepburn, T",32.7
4715028,"Waldheim, T",36.5
4715029,"Laird, VL",40.9
4715031,"Rosthern No. 403, RM",35.8
4715032,"Rosthern, T",43.3
4715034,"Hague, T",34.7
4715036,"Fish Creek No. 402, RM",42.4
4715038,"Alvena, VL",43.9
4715039,"Hoodoo No. 401, RM",47.5
4715041,"Cudworth, T",46.5
4715042,"Wakaw, T",47.6
4715043,"Wakaw Lake, RV",52.5
4715044,"Three Lakes No. 400, RM",49.3
4715045,"Pilger, VL",62.2
4715046,"St. Benedict, VL",49
4715047,"Middle Lake, VL",47.1
4715048,"Lake Lenore No. 399, RM",39.9
4715049,"St. Brieux, T",37.8
4715051,"Flett's Springs No. 429, RM",40
4715052,"Beatty, VL",42.8
4715054,"Invergordon No. 430, RM",49.9
4715057,"St. Louis No. 431, RM",42.9
4715059,"St. Louis, VL",38.9
4715061,"Duck Lake No. 463, RM",39.6
4715062,"Duck Lake, T",39.7
4715064,"Prince Albert No. 461, RM",40.7
4715066,"Prince Albert, CY",37.7
4715067,"Birch Hills No. 460, RM",41.4
4715068,"Birch Hills, T",41.5
4715070,"Candle Lake, RV",56.5
4715071,"Kinistino No. 459, RM",42.1
4715072,"Weldon, VL",51.8
4715074,"Kinistino, T",45.1
4715075,"Lakeland No. 521, RM",55.6
4715076,"Christopher Lake, VL",41.2
4715079,"Garden River No. 490, RM",40.9
4715085,"Albertville, VL",40.8
4715091,"Weirdale, VL",46.7
4715092,"Meath Park, VL",40.9
4715094,"Buckland No. 491, RM",41.8
4715098,"Paddockwood, VL",36.8
4715099,"Paddockwood No. 520, RM",46.4
4715844,"One Arrow 95, IRI",25
4715845,"Beardy's 97 and Okemasis 96, IRI",29.3
4715847,"Muskoday First Nation, IRI",34.4
4715848,"Wahpaton 94A, IRI",24.7
4715849,"James Smith 100, IRI",27
4715850,"Cumberland 100A, IRI",32
4715851,"Little Red River 106C, IRI",25.9
4715853,"Montreal Lake 106B, IRI",26.5
4716002,"Denholm, VL",39.7
4716004,"Maymont, VL",45.9
4716005,"Mayfield No. 406, RM",43.3
4716008,"Great Bend No. 405, RM",42.7
4716009,"Radisson, T",44.4
4716011,"Borden, VL",46.4
4716013,"Blaine Lake No. 434, RM",43.5
4716014,"Marcelin, VL",48.5
4716016,"Blaine Lake, T",46.1
4716018,"Redberry No. 435, RM",47.6
4716022,"Hafford, T",49.4
4716023,"Douglas No. 436, RM",46
4716024,"Speers, VL",58.2
4716028,"North Battleford No. 437, RM",42.8
4716029,"North Battleford, CY",39.4
4716033,"Round Hill No. 467, RM",46.6
4716038,"Meeting Lake No. 466, RM",45
4716041,"Leask No. 464, RM",46.8
4716042,"Leask, VL",50.9
4716043,"Pebble Baye, RV",56.4
4716044,"Parkside, VL",42
4716046,"Shellbrook No. 493, RM",42
4716047,"Shellbrook, T",45.2
4716051,"Canwood No. 494, RM",44.3
4716052,"Canwood, VL",53.5
4716053,"Prince Albert National Park, NO",51.3
4716054,"Debden, VL",43.6
4716056,"Spiritwood No. 496, RM",43
4716057,"Shell Lake, VL",54.9
4716058,"Spiritwood, T",45.5
4716059,"Big Shell, RV",61.3
4716060,"Echo Bay, RV",65.8
4716061,"Leoville, VL",41.4
4716062,"Medstead No. 497, RM",44.3
4716063,"Medstead, VL",43.5
4716072,"Big River, T",39.9
4716075,"Big River No. 555, RM",43.3
4716077,"Chitek Lake, RV",53.6
4716854,"Muskeg Lake Cree Nation 102, IRI",34
4716855,"Mistawasis 103, IRI",30.3
4716856,"Sturgeon Lake 101, IRI",26.9
4716858,"Big River 118, IRI",25.4
4716860,"Ahtahkakoop 104, IRI",27.4
4716862,"Witchekan Lake 117, IRI",25
4716863,"Chitek Lake 191, IRI",24.4
4716880,"Pelican Lake 191B, IRI",26.1
4717001,"Meota No. 468, RM",47.1
4717002,"Cochin, RV",60.9
4717004,"Metinota, RV",55.4
4717005,"Aquadeo, RV",58.2
4717006,"Meota, VL",49.4
4717008,"Turtle River No. 469, RM",39.1
4717011,"Edam, VL",37.5
4717013,"Paynton No. 470, RM",41.4
4717014,"Paynton, VL",39.7
4717017,"Eldon No. 471, RM",38
4717018,"Maidstone, T",38.7
4717019,"Waseca, VL",37.5
4717022,"Wilton No. 472, RM",37.8
4717024,"Lashburn, T",33.6
4717026,"Marshall, T",33.1
4717028,"Britannia No. 502, RM",35
4717029,"Lloydminster (Part), CY",31.2
4717032,"Frenchman Butte No. 501, RM",38.2
4717034,"Paradise Hill, VL",40.8
4717036,"St. Walburg, T",42.5
4717039,"Mervin, VL",43.6
4717041,"Turtleford, T",41
4717042,"Kivimaa-Moonlight Bay, RV",64.2
4717045,"Mervin No. 499, RM",50.8
4717047,"Parkdale No. 498, RM",46
4717048,"Glaslyn, VL",40.7
4717052,"Meadow Lake, CY",34.1
4717054,"Meadow Lake No. 588, RM",41.5
4717055,"Dorintosh, VL",45
4717056,"Loon Lake No. 561, RM",45.8
4717057,"Makwa, VL",48.3
4717058,"Loon Lake, VL",43.4
4717062,"Beaver River No. 622, RM",40.4
4717066,"Goodsoil, VL",44.5
4717067,"Pierceland, VL",36.1
4717801,"Seekaskootch 119, IRI",26.1
4717802,"Makaoo (Part) 120, IRI",26.8
4717803,"Thunderchild First Nation 115B, IRI",29.1
4717805,"Flying Dust First Nation 105 (Meadow Lake 105), IRI",30.6
4717806,"Waterhen 130, IRI",26.6
4717807,"Makwa Lake 129B, IRI",24.1
4717809,"Ministikwan 161, IRI",24.9
4717810,"Ministikwan 161A, IRI",23.8
4717811,"Big Island Lake Cree Territory, IRI",23.3
4717812,"Moosomin 112B, IRI",24.9
4717813,"Saulteaux 159, IRI",26.7
4717816,"Eagles Lake 165C, IRI",32.6
4718005,"Cumberland House, NV",30
4718012,"Timber Bay, NH",30
4718015,"Weyakwin, NH",33.4
4718021,"Green Lake, NV",35.2
4718028,"Cole Bay, NH",30.5
4718030,"Jans Bay, NH",24
4718033,"Beauval, NV",33.8
4718041,"La Ronge, T",32.2
4718042,"Air Ronge, NV",32.1
4718049,"Denare Beach, NV",39.7
4718051,"Creighton, T",40.5
4718052,"Flin Flon (Part), CY",43.4
4718055,"Pelican Narrows, NV",25.4
4718058,"Sandy Bay, NV",25.7
4718065,"Pinehouse, NV",28
4718067,"Île-à-la-Crosse, NV",32.7
4718069,"Patuanak, NH",35.8
4718070,"Buffalo Narrows, NV",34
4718072,"Michel Village, NH",38.8
4718074,"La Loche, NV",27.6
4718075,"Turnor Lake, NH",27.2
4718090,"Division No. 18, Unorganized, NO",47.8
4718100,"Stony Rapids, NH",33.3
4718801,"Cumberland House Cree Nation 20, IRI",25.8
4718802,"Montreal Lake 106, IRI",26.4
4718803,"Stanley 157, IRI",26.7
4718806,"Wapaskokimaw 202, IRI",24.2
4718807,"La Plonge 192, IRI",32.8
4718808,"Morin Lake 217, IRI",25.3
4718809,"Lac La Ronge 156, IRI",26.5
4718811,"Sucker River 156C (Nemebien River 156C), IRI",27.2
4718812,"Kitsakie 156B, IRI",31.3
4718814,"Wapachewunak 192D, IRI",34.4
4718817,"Canoe Lake 165, IRI",27.7
4718818,"Buffalo River Dene Nation 193 (Peter Pond Lake 193), IRI",29.7
4718819,"Turnor Lake 193B, IRI",27.8
4718820,"Pelican Narrows 184B, IRI",24
4718821,"Sturgeon Weir 184F, IRI",31
4718822,"Southend 200, IRI",26.2
4718824,"Fond du Lac 227, IRI",27.3
4718825,"Brabant Lake, S-É",28.3
4718826,"Southend No. 200A, IRI",26.8
4718828,"Chicken 224, IRI",26.8
4718831,"Grandmother's Bay 219, IRI",26.8
4718832,"Lac La Hache 220, IRI",25.5
4718839,"Clearwater River Dene 222, IRI",27.1
4718852,"Kimosom Pwatinahk 203 (Deschambault Lake), IRI",24.8
4801003,"Cypress County, MD",37.9
4801006,"Medicine Hat, CY",41.1
4801008,"Forty Mile County No. 8, MD",33.7
4801009,"Foremost, VL",41.6
4801014,"Bow Island, T",36.3
4801018,"Redcliff, T",37.3
4802001,"Warner County No. 5, MD",36.2
4802002,"Coutts, VL",48.7
4802004,"Milk River, T",50.5
4802006,"Warner, VL",47.7
4802008,"Raymond, T",36.3
4802009,"Stirling, VL",34.7
4802011,"Lethbridge County, MD",34.2
4802012,"Lethbridge, CY",39.5
4802013,"Coalhurst, T",33.2
4802014,"Nobleford, VL",30.6
4802016,"Barons, VL",38.4
4802018,"Picture Butte, T",37.5
4802019,"Coaldale, T",37.7
4802021,"Taber, MD",31.4
4802022,"Taber, T",37.7
4802023,"Barnwell, VL",29.4
4802029,"Vauxhall, T",33.5
4802031,"Newell County, MD",36.9
4802034,"Brooks, CY",35.5
4802036,"Duchess, VL",32.6
4802038,"Rosemary, VL",33.9
4802039,"Bassano, T",46.1
4803001,"Cardston County, MD",36.9
4803002,"Magrath, T",37.8
4803003,"Improvement District No. 4 Waterton, ID",46.6
4803004,"Cardston, T",42.1
4803006,"Glenwood, VL",36.3
4803008,"Hill Spring, VL",50.6
4803011,"Pincher Creek No. 9, MD",44.1
4803014,"Pincher Creek, T",44.3
4803016,"Cowley, VL",43.7
4803018,"Willow Creek No. 26, MD",39.8
4803019,"Fort Macleod, T",43
4803021,"Granum, T",48.8
4803022,"Claresholm, T",49.4
4803024,"Stavely, T",47.3
4803026,"Nanton, T",48.3
4803801,"Piikani 147, IRI",33.2
4803802,"Blood 148, IRI",32.6
4804001,"Acadia No. 34, MD",39.4
4804004,"Special Area No. 2, SA",39.8
4804006,"Empress, VL",46.6
4804011,"Hanna, T",44.7
4804012,"Special Area No. 3, SA",40.1
4804014,"Oyen, T",47.8
4804016,"Cereal, VL",51.7
4804019,"Youngstown, VL",44.8
4804020,"Special Area No. 4, SA",37.4
4804021,"Veteran, VL",41.6
4804022,"Consort, VL",41.9
4805001,"Vulcan County, MD",38
4805002,"Carmangay, VL",51.1
4805004,"Champion, VL",48.9
4805006,"Vulcan, T",49.7
4805008,"Lomond, VL",41.6
4805009,"Milo, VL",54.1
4805011,"Arrowwood, VL",36
4805012,"Wheatland County, MD",39.1
4805018,"Strathmore, T",38.9
4805019,"Hussar, VL",39
4805021,"Standard, VL",40.9
4805022,"Rockyford, VL",42.6
4805026,"Drumheller, T",41.9
4805031,"Starland County, MD",38.8
4805034,"Delia, VL",44.6
4805036,"Munson, VL",36.2
4805038,"Morrin, VL",42.2
4805041,"Kneehill County, MD",40.4
4805042,"Carbon, VL",43.1
4805044,"Acme, VL",41.3
4805046,"Linden, VL",46.8
4805048,"Three Hills, T",42.7
4805049,"Trochu, T",44.4
4805802,"Siksika 146, IRI",30.4
4806001,"Foothills No. 31, MD",42.3
4806006,"High River, T",42.3
4806008,"Longview, VL",46.9
4806009,"Turner Valley, T",40.4
4806011,"Black Diamond, T",44.3
4806012,"Okotoks, T",35.7
4806014,"Rocky View County, MD",40.3
4806016,"Calgary, CY",37.6
4806017,"Chestermere, CY",34.4
4806019,"Cochrane, T",37.1
4806021,"Airdrie, CY",33.2
4806022,"Irricana, T",38.2
4806024,"Beiseker, VL",39.8
4806026,"Crossfield, T",38.5
4806028,"Mountain View County, MD",41.8
4806029,"Carstairs, T",38
4806031,"Cremona, VL",39.3
4806032,"Didsbury, T",42.2
4806034,"Olds, T",42.4
4806036,"Sundre, T",43.7
4806803,"Eden Valley 216, IRI",25.5
4806804,"Tsuu T'ina Nation 145 (Sarcee 145), IRI",33.6
4807001,"Provost No. 52, MD",39.8
4807002,"Provost, T",39
4807004,"Czar, VL",39.9
4807006,"Hughenden, VL",38.3
4807008,"Amisk, VL",38.6
4807011,"Paintearth County No. 18, MD",38.1
4807012,"Coronation, T",43.2
4807014,"Castor, T",49.8
4807016,"Halkirk, VL",46
4807019,"Stettler County No. 6, MD",39.2
4807021,"Big Valley, VL",47.1
4807022,"Gadsby, VL",43.3
4807024,"Botha, VL",36
4807026,"Stettler, T",42.6
4807027,"White Sands, SV",52.7
4807028,"Rochon Sands, SV",57.7
4807029,"Donalda, VL",46
4807031,"Flagstaff County, MD",41.8
4807032,"Alliance, VL",54.3
4807036,"Forestburg, VL",43.8
4807038,"Heisler, VL",50.3
4807039,"Daysland, T",48
4807042,"Killam, T",40.3
4807044,"Sedgewick, T",40.9
4807046,"Lougheed, VL",39.9
4807048,"Hardisty, T",44.8
4807049,"Wainwright No. 61, MD",36.3
4807051,"Chauvin, VL",40.2
4807052,"Edgerton, VL",40.6
4807054,"Wainwright, T",39.1
4807056,"Irma, VL",39.9
4808001,"Red Deer County, MD",40.9
4808002,"Elnora, VL",46.3
4808004,"Delburne, VL",39.3
4808005,"Jarvis Bay, SV",43.9
4808006,"Bowden, T",39.4
4808008,"Innisfail, T",42.2
4808009,"Penhold, T",32.5
4808011,"Red Deer, CY",37.6
4808012,"Sylvan Lake, T",34.2
4808013,"Norglenwold, SV",45.2
4808022,"Lacombe County, MD",40.7
4808023,"Birchcliff, SV",43.6
4808024,"Eckville, T",41.2
4808025,"Half Moon Bay, SV",54.4
4808026,"Bentley, T",41.6
4808027,"Sunbreaker Cove, SV",57.3
4808028,"Gull Lake, SV",48
4808029,"Blackfalds, T",30.1
4808031,"Lacombe, CY",38.9
4808032,"Clive, VL",37.2
4808034,"Alix, VL",42.9
4808038,"Ponoka County, MD",40.6
4808039,"Ponoka, T",40.9
4808042,"Parkland Beach, SV",50
4808044,"Rimbey, T",45.2
4808811,"Samson 137, IRI",27.2
4808813,"Montana 139, IRI",24.3
4809002,"Clearwater County, MD",41.1
4809010,"Caroline, VL",42
4809015,"Rocky Mountain House, T",38.9
4809806,"O'Chiese 203, IRI",25.5
4809809,"Sunchild 202, IRI",26.6
4809810,"Big Horn 144A, IRI",23.8
4810001,"Camrose County, MD",40.1
4810002,"Bashaw, T",49.9
4810003,"Rosalind, VL",44.5
4810004,"Ferintosh, VL",44.2
4810006,"Edberg, VL",40.9
4810009,"Bawlf, VL",40.8
4810011,"Camrose, CY",42.6
4810012,"Bittern Lake, VL",39.7
4810014,"Hay Lakes, VL",36.1
4810016,"Beaver County, MD",40.3
4810018,"Tofield, T",43.5
4810019,"Ryley, VL",43
4810021,"Holden, VL",46.2
4810022,"Viking, T",48.8
4810026,"Minburn County No. 27, MD",40.6
4810028,"Vegreville, T",43.6
4810031,"Innisfree, VL",53.6
4810034,"Mannville, VL",40.6
4810036,"Vermilion River County, MD",38.6
4810038,"Paradise Valley, VL",36.2
4810039,"Lloydminster (Part), CY",36
4810041,"Kitscoty, VL",31.5
4810042,"Vermilion, T",40.9
4810044,"Marwayne, VL",37.2
4810046,"Dewberry, VL",40.9
4810048,"Two Hills County No. 21, MD",37.4
4810051,"Myrnam, VL",43.4
4810052,"Two Hills, T",35.5
4810056,"Willingdon, VL",46
4810058,"Lamont County, MD",44.3
4810059,"Andrew, VL",49.9
4810061,"Mundare, T",44.1
4810062,"Chipman, VL",43.9
4810064,"Lamont, T",44.6
4810066,"Bruderheim, T",37
4810805,"Makaoo (Part) 120, IRI",28.6
4811001,"Wetaskiwin County No. 10, MD",43
4811002,"Wetaskiwin, CY",41.6
4811004,"Grandview, SV",59.4
4811005,"Poplar Bay, SV",55.4
4811006,"Crystal Springs, SV",57.8
4811008,"Ma-Me-O Beach, SV",65.6
4811009,"Silver Beach, SV",55.5
4811011,"Millet, T",40.8
4811012,"Leduc County, MD",40.3
4811013,"Beaumont, T",32.7
4811016,"Leduc, CY",36.5
4811018,"Devon, T",37.8
4811019,"Calmar, T",36.5
4811020,"Sundance Beach, SV",47.9
4811021,"Thorsby, VL",37.6
4811023,"Golden Days, SV",52.8
4811024,"Warburg, VL",42.7
4811026,"Breton, VL",42.9
4811031,"Drayton Valley, T",36.5
4811032,"Brazeau County, MD",38
4811034,"Parkland County, MD",40.4
4811038,"Seba Beach, SV",53.3
4811045,"Wabamun, VL",42.7
4811046,"Spring Lake, VL",38
4811048,"Stony Plain, T",39.4
4811049,"Spruce Grove, CY",35.1
4811052,"Strathcona County, SM",39.2
4811056,"Fort Saskatchewan, CY",36.3
4811059,"Sturgeon County, MD",38.2
4811061,"Edmonton, CY",37.7
4811062,"St. Albert, CY",39.9
4811064,"Gibbons, T",34.8
4811065,"Redwater, T",41.7
4811066,"Bon Accord, T",35.2
4811068,"Morinville, T",35.1
4811069,"Legal, T",36.1
4811801,"Ermineskin 138, IRI",24.3
4811802,"Pigeon Lake 138A, IRI",28.4
4811803,"Louis Bull 138B, IRI",22.8
4811804,"Stony Plain 135, IRI",28.4
4811805,"Alexander 134, IRI",30
4811806,"Wabamun 133A, IRI",26.1
4812002,"Cold Lake, CY",32.7
4812004,"Bonnyville No. 87, MD",37.4
4812009,"Bonnyville, T",36.1
4812011,"Bonnyville Beach, SV",43.9
4812012,"Glendon, VL",36.3
4812013,"Pelican Narrows, SV",41.8
4812014,"St. Paul County No. 19, MD",41.1
4812016,"Elk Point, T",39.9
4812018,"St. Paul, T",39.7
4812020,"Horseshoe Bay, SV",46.6
4812022,"Smoky Lake County, MD",40.9
4812024,"Vilna, VL",48.8
4812026,"Waskatenau, VL",46.1
4812029,"Smoky Lake, T",51
4812037,"Lac la Biche County, MD",38
4812802,"Unipouheos 121, IRI",26.4
4812804,"Puskiakiwenin 122, IRI",25.5
4812808,"White Fish Lake 128, IRI",28.4
4812810,"Cold Lake 149, IRI",30.9
4812811,"Kehewin 123, IRI",28.6
4812813,"Cold Lake 149A, IRI",43.4
4812815,"Cold Lake 149B, IRI",36.5
4812828,"Beaver Lake 131, IRI",29.3
4812840,"Heart Lake 167, IRI",27.3
4813001,"Lac Ste. Anne County, MD",42.1
4813002,"Mayerthorpe, T",45.7
4813003,"Nakamun Park, SV",51.7
4813005,"Val Quentin, SV",53.3
4813006,"West Cove, SV",50.2
4813007,"Yellowstone, SV",47.4
4813008,"Ross Haven, SV",49.2
4813010,"Silver Sands, SV",51.4
4813011,"Sunset Point, SV",51.4
4813012,"Alberta Beach, VL",45.7
4813013,"Birch Cove, SV",47.5
4813014,"Onoway, T",41.5
4813015,"South View, SV",48
4813016,"Sandy Beach, SV",45.6
4813017,"Sunrise Beach, SV",50.7
4813018,"Barrhead County No. 11, MD",39.5
4813019,"Barrhead, T",45.1
4813028,"Westlock County, MD",40.9
4813029,"Woodlands County, MD",39.7
4813030,"Whitecourt, T",33.4
4813031,"Westlock, T",45.3
4813032,"Clyde, VL",39.6
4813033,"Larkspur, SV",58.6
4813036,"Thorhild County, MD",45.5
4813044,"Athabasca County, MD",41.6
4813045,"Mewatha Beach, SV",60.3
4813046,"Boyle, VL",43.4
4813047,"Sunset Beach, SV",57.6
4813048,"Athabasca, T",40.8
4813049,"Island Lake, SV",47.8
4813051,"Island Lake South, SV",49.9
4813053,"Bondiss, SV",54.5
4813055,"South Baptiste, SV",49.4
4813061,"Whispering Hills, SV",46.3
4813811,"Alexis 133, IRI",29.6
4814003,"Yellowhead County, MD",40.9
4814019,"Hinton, T",37.6
4814024,"Edson, T",37.3
4815007,"Crowsnest Pass, SM",46.1
4815013,"Kananaskis, ID",36.5
4815015,"Bighorn No. 8, MD",42.7
4815023,"Canmore, T",40.9
4815027,"Ghost Lake, SV",50.2
4815030,"Waiparous, SV",48.6
4815033,"Jasper, SM",38.8
4815035,"Banff, T",37.5
4815045,"Ranchland No. 66, MD",39.5
4815802,"Stoney 142, 143, 144, IRI",26.1
4816037,"Wood Buffalo, SM",33.1
4816051,"Improvement District No. 24 Wood Buffalo, ID",22.3
4816817,"Janvier 194, IRI",29.2
4816821,"Gregoire Lake 176, IRI",31.6
4816822,"Gregoire Lake 176A, IRI",30.8
4816850,"Allison Bay 219, IRI",29.9
4816852,"Dog Head 218, IRI",38.3
4816859,"Fort Mackay, S-É",30.1
4817021,"High Prairie, T",36.9
4817024,"Swan Hills, T",37.4
4817026,"Northern Sunrise County, MD",38.9
4817027,"Big Lakes County, MD",38.7
4817029,"Slave Lake, T",33
4817031,"Opportunity No. 17, MD",32.2
4817033,"Lesser Slave River No.124, MD",41.3
4817039,"Nampa, VL",37.6
4817062,"Clear Hills, MD",33.8
4817064,"Hines Creek, VL",44.2
4817076,"Northern Lights County, MD",38.1
4817078,"Manning, T",39.8
4817093,"High Level, T",31.3
4817095,"Mackenzie County, SM",28.6
4817097,"Rainbow Lake, T",32
4817817,"Jean Baptiste Gambler 183, IRI",33.3
4817818,"Wabasca 166, IRI",30.7
4817819,"Wabasca 166A, IRI",30.7
4817821,"Wabasca 166B, IRI",25.9
4817822,"Wabasca 166C, IRI",29.1
4817823,"Wabasca 166D, IRI",27.8
4817824,"Utikoomak Lake 155, IRI",24.6
4817827,"Utikoomak Lake 155A, IRI",27.4
4817828,"Drift Pile River 150, IRI",31.4
4817829,"Sucker Creek 150A, IRI",32.5
4817831,"Swan River 150E, IRI",27.5
4817835,"Fox Lake 162, IRI",22.3
4817836,"Kapawe'no First Nation (Freeman 150B), IRI",28.1
4817837,"John d'Or Prairie 215, IRI",22.6
4817838,"Tall Cree 173, IRI",26.1
4817840,"Tall Cree 173A, IRI",26.7
4817842,"Boyer 164, IRI",28.3
4817843,"Child Lake 164A, IRI",33.6
4817845,"Hay Lake 209, IRI",32.3
4817848,"Bushe River 207, IRI",28.4
4817849,"Upper Hay River 212, IRI",34.1
4817853,"Little Buffalo, S-É",24.9
4817855,"Desmarais, S-É",36.9
4817856,"Woodland Cree 226, IRI",27.8
4817857,"Woodland Cree 228, IRI",26.1
4817859,"Fort Vermilion 173B, IRI",28.3
4817860,"Loon Lake 235, IRI",26.5
4818002,"Fox Creek, T",35.4
4818005,"Grande Cache, T",37.2
4818015,"Greenview No. 16, MD",38.9
4818018,"Valleyview, T",40.7
4818816,"Sturgeon Lake 154, IRI",29.9
4818818,"Sturgeon Lake 154A, IRI",36.5
4819006,"Grande Prairie County No. 1, MD",36.1
4819008,"Hythe, VL",44.9
4819009,"Beaverlodge, T",38.4
4819011,"Wembley, T",32.2
4819012,"Grande Prairie, CY",33.5
4819014,"Sexsmith, T",30.7
4819038,"Peace River, T",35.1
4819041,"Smoky River No. 130, MD",38.7
4819042,"McLennan, T",42.3
4819044,"Donnelly, VL",38.5
4819046,"Falher, T",45
4819048,"Girouxville, VL",43
4819049,"Birch Hills County, MD",39.2
4819054,"Spirit River No. 133, MD",42.3
4819056,"Rycroft, VL",41.2
4819058,"Spirit River, T",46
4819059,"Saddle Hills County, MD",39.9
4819066,"Fairview No. 136, MD",39.4
4819068,"Fairview, T",41.8
4819071,"Peace No. 135, MD",41
4819072,"Berwyn, VL",40.2
4819074,"Grimshaw, T",36.5
4819815,"Horse Lakes 152B, IRI",25.1
4819826,"Duncan's 151A, IRI",30.7
5901003,"Elkford, DM",37.4
5901006,"Sparwood, DM",39.2
5901012,"Fernie, CY",39.2
5901017,"East Kootenay A, RDA",41.4
5901019,"East Kootenay B, RDA",46.1
5901022,"Cranbrook, CY",43.1
5901028,"Kimberley, CY",44.6
5901035,"East Kootenay C, RDA",44.8
5901037,"East Kootenay E, RDA",48.8
5901039,"Invermere, DM",43.1
5901040,"Radium Hot Springs, VL",47.3
5901043,"Canal Flats, VL",42.8
5901046,"East Kootenay F, RDA",50
5901048,"East Kootenay G, RDA",45.5
5901801,"Tobacco Plains 2, IRI",37.5
5901803,"Kootenay 1, IRI",36.5
5901804,"Columbia Lake 3, IRI",41.4
5901806,"Shuswap, IRI",36.6
5903004,"Creston, T",52.2
5903010,"Central Kootenay A, RDA",52.6
5903011,"Salmo, VL",46.5
5903013,"Central Kootenay B, RDA",45.4
5903015,"Nelson, CY",42.5
5903017,"Central Kootenay C, RDA",48.5
5903019,"Slocan, VL",45.8
5903023,"Kaslo, VL",49.6
5903027,"Silverton, VL",55.9
5903032,"New Denver, VL",54.4
5903039,"Central Kootenay D, RDA",49.4
5903041,"Central Kootenay E, RDA",45.8
5903043,"Central Kootenay F, RDA",44.3
5903045,"Castlegar, CY",44.9
5903047,"Central Kootenay G, RDA",42.3
5903050,"Nakusp, VL",47.8
5903052,"Central Kootenay H, RDA",43.2
5903056,"Central Kootenay I, RDA",44.6
5903058,"Central Kootenay J, RDA",43.4
5903060,"Central Kootenay K, RDA",52.9
5903807,"Creston 1, IRI",31.9
5905005,"Fruitvale, VL",45.5
5905009,"Montrose, VL",46
5905014,"Trail, CY",47.1
5905018,"Warfield, VL",43.3
5905023,"Rossland, CY",40
5905026,"Kootenay Boundary A, RDA",43.6
5905030,"Kootenay Boundary B / Lower Columbia-Old-Glory, RDA",48
5905032,"Grand Forks, CY",50.4
5905037,"Midway, VL",54.2
5905042,"Greenwood, CY",54.8
5905050,"Kootenay Boundary C / Christina Lake, RDA",52.6
5905052,"Kootenay Boundary D / Rural Grand Forks, RDA",49.9
5905054,"Kootenay Boundary E / West Boundary, RDA",47.4
5907005,"Osoyoos, T",55.4
5907009,"Keremeos, VL",56.3
5907014,"Oliver, T",51.4
5907022,"Okanagan-Similkameen A, RDA",51.9
5907024,"Princeton, T",47.2
5907026,"Okanagan-Similkameen B, RDA",46.7
5907028,"Okanagan-Similkameen C, RDA",50.9
5907035,"Summerland, DM",49.8
5907041,"Penticton, CY",48.7
5907047,"Okanagan-Similkameen D, RDA",50
5907049,"Okanagan-Similkameen E, RDA",48.7
5907051,"Okanagan-Similkameen F, RDA",45.7
5907053,"Okanagan-Similkameen G, RDA",53.3
5907055,"Okanagan-Similkameen H, RDA",53
5907802,"Osoyoos 1, IRI",50.2
5907803,"Penticton 1, IRI",51
5907805,"Chopaka 7 & 8, IRI",39.7
5907807,"Chuchuwayha 2, IRI",34.5
5907809,"Ashnola 10, IRI",35.4
5909009,"Hope, DM",49.3
5909014,"Fraser Valley A, RDA",52.7
5909016,"Fraser Valley B, RDA",51.5
5909020,"Chilliwack, CY",40.8
5909027,"Harrison Hot Springs, VL",52
5909032,"Kent, DM",45.7
5909034,"Fraser Valley D, RDA",39.9
5909035,"Fraser Valley H, RDA",49.3
5909036,"Fraser Valley E, RDA",48
5909048,"Fraser Valley C, RDA",51.5
5909052,"Abbotsford, CY",39.9
5909056,"Mission, DM",40
5909060,"Fraser Valley F, RDA",43.7
5909062,"Fraser Valley G, RDA",43.6
5909804,"Chawathil 4, IRI",30.5
5909806,"Kopchitchin 2, IRI",45
5909807,"Ohamil 1, IRI",28.5
5909812,"Schkam 2, IRI",29.6
5909819,"Kahmoose 4, IRI",37.8
5909821,"Kwawkwawapilt 6, IRI",68.5
5909824,"Skwah 4, IRI",34.7
5909826,"Skway 5, IRI",34.7
5909827,"Soowahlie 14, IRI",36.1
5909830,"Tzeachten 13, IRI",62.5
5909831,"Yakweakwioose 12, IRI",34.6
5909832,"Seabird Island, IRI",29.6
5909837,"Cheam 1, IRI",32.6
5909839,"Chehalis 5, IRI",34.5
5909841,"Stullawheets 8, IRI",40.6
5909842,"Douglas 8, IRI",29.7
5909845,"Skookumchuck 4, IRI",33.3
5909875,"Q'alatkú7em, IRI",28.9
5909877,"Upper Sumas 6, IRI",36.1
5909878,"Matsqui Main 2, IRI",28.2
5909879,"Holachten 8, IRI",44.3
5909880,"Lakahahmen 11, IRI",41.5
5909881,"Skweahm 10, IRI",54.2
5909882,"Squawkum Creek 3, IRI",32.1
5909884,"Skowkale, IRI",52.5
5909885,"Squiaala, IRI",30.9
5915001,"Langley, DM",40.2
5915002,"Langley, CY",42.5
5915004,"Surrey, CY",39
5915007,"White Rock, CY",52.4
5915011,"Delta, DM",42.4
5915015,"Richmond, CY",42.2
5915020,"Greater Vancouver A, RDA",34.3
5915022,"Vancouver, CY",41.6
5915025,"Burnaby, CY",41.1
5915029,"New Westminster, CY",41.8
5915034,"Coquitlam, CY",40.2
